ELECTION,SPENDERID,SPENDER_NAME,C_CODE,STRNO,STRNAME,APARTMENT,CITY,STATE,ZIP,FILING,COMMUNICATION_ID,COMMUNICATION_NAME,COMM_DATE,COMM_PURPOSECD,COMM_PURPOSE,COMM_AMNT,CANDID,CANDNAME,OFFICECD,OFFICE_BORO_DISTRICT,ALLOCATION,POSITION
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,42,7262,Canvassing for Mayor 2025 - Brooklyn / Staten Island,10/24/2025,LITER,Leaflet/Flyer,75000,2993,"Cuomo, Andrew M",1,,50000.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,42,7262,Canvassing for Mayor 2025 - Brooklyn / Staten Island,10/24/2025,LITER,Leaflet/Flyer,75000,2899,"Mamdani, Zohran K",1,,12500.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,42,7262,Canvassing for Mayor 2025 - Brooklyn / Staten Island,10/24/2025,LITER,Leaflet/Flyer,75000,2618,"Sliwa, Curtis A",1,,12500.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7397,Canvassing for Mayor 2025 - Queens/Brooklyn,10/30/2025,OTHER,Other,65000,2993,"Cuomo, Andrew M",1,,32500.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7397,Canvassing for Mayor 2025 - Queens/Brooklyn,10/30/2025,OTHER,Other,65000,2899,"Mamdani, Zohran K",1,,32500.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7357,Canvassing for Mayor 2025 - Staten Island,10/30/2025,LITER,Leaflet/Flyer,20000,2993,"Cuomo, Andrew M",1,,10000.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7357,Canvassing for Mayor 2025 - Staten Island,10/30/2025,LITER,Leaflet/Flyer,20000,2899,"Mamdani, Zohran K",1,,5000.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7357,Canvassing for Mayor 2025 - Staten Island,10/30/2025,LITER,Leaflet/Flyer,20000,2618,"Sliwa, Curtis A",1,,5000.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7469,Canvassing Management,11/3/2025,LITER,Leaflet/Flyer,17000,2993,"Cuomo, Andrew M",1,,8500.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7469,Canvassing Management,11/3/2025,LITER,Leaflet/Flyer,17000,2899,"Mamdani, Zohran K",1,,4250.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7469,Canvassing Management,11/3/2025,LITER,Leaflet/Flyer,17000,2618,"Sliwa, Curtis A",1,,4250.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7470,Citywide Text Message,11/3/2025,TEXT,Text Messages,26250,2993,"Cuomo, Andrew M",1,,26250.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,37,6955,Digital Ads opposing  Zohran Mamdani,9/16/2025,INTAD,Internet - Display/Banner,250000,2899,"Mamdani, Zohran K",1,,250000.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,40,7046,Digital Ads opposing Zohran Mamdani,10/10/2025,INTAD,Internet - Display/Banner,250000,2899,"Mamdani, Zohran K",1,,250000.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,42,7261,GOTV Door Hanger - Pro-Cuomo and Anti-Sliwa/Mamdani,10/25/2025,LITER,Leaflet/Flyer,31188,2993,"Cuomo, Andrew M",1,,15594.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,42,7261,GOTV Door Hanger - Pro-Cuomo and Anti-Sliwa/Mamdani,10/25/2025,LITER,Leaflet/Flyer,31188,2899,"Mamdani, Zohran K",1,,7797.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,42,7261,GOTV Door Hanger - Pro-Cuomo and Anti-Sliwa/Mamdani,10/25/2025,LITER,Leaflet/Flyer,31188,2618,"Sliwa, Curtis A",1,,7797.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,42,7257,GOTV Palm Card - Pro-Cuomo and Anti-Sliwa/Mamdani,10/24/2025,LITER,Leaflet/Flyer,38204,2993,"Cuomo, Andrew M",1,,19102.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,42,7257,GOTV Palm Card - Pro-Cuomo and Anti-Sliwa/Mamdani,10/24/2025,LITER,Leaflet/Flyer,38204,2899,"Mamdani, Zohran K",1,,9551.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,42,7257,GOTV Palm Card - Pro-Cuomo and Anti-Sliwa/Mamdani,10/24/2025,LITER,Leaflet/Flyer,38204,2618,"Sliwa, Curtis A",1,,9551.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7362,NYFABF Mayor 25 - Cable TV Ad,10/30/2025,TVADS,Video (TV/Cable),36000,2993,"Cuomo, Andrew M",1,,36000.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7395,NYFABF Mayor 25 - Lawn Signs,10/31/2025,POSTER,Poster,16000,2993,"Cuomo, Andrew M",1,,8000.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7395,NYFABF Mayor 25 - Lawn Signs,10/31/2025,POSTER,Poster,16000,2899,"Mamdani, Zohran K",1,,8000.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7361,NYFABF Mayor 25 - Radio Ads,10/30/2025,RADIO,Audio > 30 seconds,17000,2993,"Cuomo, Andrew M",1,,17000.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7394,NYFABFM25 - Newspaper Ads,10/31/2025,PRINT,Print Ad,7300,2993,"Cuomo, Andrew M",1,,3650.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7394,NYFABFM25 - Newspaper Ads,10/31/2025,PRINT,Print Ad,7300,2899,"Mamdani, Zohran K",1,,1825.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7394,NYFABFM25 - Newspaper Ads,10/31/2025,PRINT,Print Ad,7300,2618,"Sliwa, Curtis A",1,,1825.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7392,NYFABFM25 - South Asian Mailer,10/31/2025,MAIL,Mass Mailing,48936,2993,"Cuomo, Andrew M",1,,24468.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7392,NYFABFM25 - South Asian Mailer,10/31/2025,MAIL,Mass Mailing,48936,2899,"Mamdani, Zohran K",1,,24468.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7391,NYFABFM25 - South Asian Palm Card,10/31/2025,LITER,Leaflet/Flyer,28570,2993,"Cuomo, Andrew M",1,,14285.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7391,NYFABFM25 - South Asian Palm Card,10/31/2025,LITER,Leaflet/Flyer,28570,2899,"Mamdani, Zohran K",1,,14285.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7466,Robocalls - Citywide,11/3/2025,ROBO,Robo Call,58000,2993,"Cuomo, Andrew M",1,,58000.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,41,7154,Russian Digital Ad Supporting Cuomo & Opposing Sliwa/ZM,10/18/2025,INTAD,Internet - Display/Banner,100000,2993,"Cuomo, Andrew M",1,,50000.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,41,7154,Russian Digital Ad Supporting Cuomo & Opposing Sliwa/ZM,10/18/2025,INTAD,Internet - Display/Banner,100000,2899,"Mamdani, Zohran K",1,,25000.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,41,7154,Russian Digital Ad Supporting Cuomo & Opposing Sliwa/ZM,10/18/2025,INTAD,Internet - Display/Banner,100000,2618,"Sliwa, Curtis A",1,,25000.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,41,7153,South Asian Digital Ads Opposing Zohran Mamdani,10/18/2025,INTAD,Internet - Display/Banner,100000,2899,"Mamdani, Zohran K",1,,100000.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,GD,7390,South Asian Digital Ads Opposing Zohran Mamdani #2,10/30/2025,INTAD,Internet - Display/Banner,100000,2899,"Mamdani, Zohran K",1,,100000.0000,Oppose
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,41,7088,Video - Election Advice from Zohran Mamdani,10/17/2025,INTVID,Video (Internet),30000,2993,"Cuomo, Andrew M",1,,25000.0000,Support
2025,Z241,"NEW YORKERS FOR A BETTER FUTURE MAYOR 25, INC",CORP,163,AMSTERDAM AVENUE,1350,New york,NY,10023,41,7088,Video - Election Advice from Zohran Mamdani,10/17/2025,INTVID,Video (Internet),30000,2899,"Mamdani, Zohran K",1,,5000.0000,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,6587,Arbini Family,6/20/2025,INTVID,Video (Internet),787,2993,"Cuomo, Andrew M",1,,787.1800,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,6589,Cassie Video_Oops All Cuomo,6/20/2025,INTVID,Video (Internet),1465,2993,"Cuomo, Andrew M",1,,1465.4400,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,6588,Dr. Steve,6/20/2025,INTVID,Video (Internet),212,2993,"Cuomo, Andrew M",1,,211.8200,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,4169,Dream Sticker,3/11/2025,BUTTON,Button / Pen / Shirt,228,2993,"Cuomo, Andrew M",1,,228.1000,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,6572,ICE  - Digital Ad,6/18/2025,INTVID,Video (Internet),325,2993,"Cuomo, Andrew M",1,,325.0300,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,6586,Jamaal Clip,6/20/2025,INTVID,Video (Internet),941,2993,"Cuomo, Andrew M",1,,941.2000,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,41,7462,Make The Road - In-Kind - Poster,10/18/2025,LITER,Leaflet/Flyer,2638,2899,"Mamdani, Zohran K",1,,2638.0000,Support
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,41,7156,Make The Road - In-Kind - Social Media Ads #1,10/15/2025,INTVID,Video (Internet),3358,2899,"Mamdani, Zohran K",1,,3358.4900,Support
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,41,7459,Make The Road - In-Kind - Social Media Ads #2,10/15/2025,INTVID,Video (Internet),4495,2899,"Mamdani, Zohran K",1,,4494.9100,Support
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,41,7460,Make The Road - In-Kind - Social Media Ads #3,10/15/2025,INTVID,Video (Internet),4021,2899,"Mamdani, Zohran K",1,,4020.5600,Support
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,41,7461,Make The Road - In-Kind - Social Media Graphic #1,10/15/2025,INTAD,Internet - Display/Banner,1500,2899,"Mamdani, Zohran K",1,,1500.0000,Support
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,6590,Racism,6/20/2025,INTVID,Video (Internet),1682,2993,"Cuomo, Andrew M",1,,1682.3800,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,6585,RCV,6/18/2025,INTVID,Video (Internet),733,2993,"Cuomo, Andrew M",1,,733.2900,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,6593,RCV Guide,6/19/2025,LITER,Leaflet/Flyer,321,2993,"Cuomo, Andrew M",1,,321.1800,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,6591,Staten Island,6/22/2025,INTVID,Video (Internet),253,2993,"Cuomo, Andrew M",1,,253.2000,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,6592,Testimony 2,6/23/2025,INTVID,Video (Internet),143,2993,"Cuomo, Andrew M",1,,142.8800,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,5820,Texting Against Cuomo,6/9/2025,TEXT,Text Messages,300,2993,"Cuomo, Andrew M",1,,300.0000,Oppose
2025,Z198,New Yorkers for a Better New York Today,OTHR,1900,L St NW,800,Washington,DC,20036,PD,4166,Website,3/4/2025,WEB,Website,200,2993,"Cuomo, Andrew M",1,,200.0000,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7084,$100k FB Ad v2,10/7/2025,INTAD,Internet - Display/Banner,25131,2899,"Mamdani, Zohran K",1,,25130.5700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7085,$100k FB Ad v3,10/7/2025,INTAD,Internet - Display/Banner,4878,2899,"Mamdani, Zohran K",1,,4878.2200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7083,$100k Goal FB Ad,10/7/2025,INTAD,Internet - Display/Banner,16060,2899,"Mamdani, Zohran K",1,,16059.7600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,28,6814,$25 FB Ad,7/16/2025,INTAD,Internet - Display/Banner,245,2899,"Mamdani, Zohran K",1,,245.3500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,28,6815,$25 FB Ad v2,7/16/2025,INTAD,Internet - Display/Banner,151,2899,"Mamdani, Zohran K",1,,150.8500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,28,6816,$25 FB Ad v3,7/16/2025,INTAD,Internet - Display/Banner,961,2899,"Mamdani, Zohran K",1,,961.1500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,28,6819,$25 FB Ad v4,7/16/2025,INTAD,Internet - Display/Banner,194,2899,"Mamdani, Zohran K",1,,193.9700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,28,6820,$25 FB Ad v5,7/16/2025,INTAD,Internet - Display/Banner,134,2899,"Mamdani, Zohran K",1,,133.7000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,28,6821,$25 FB Ad v6,7/16/2025,INTAD,Internet - Display/Banner,202,2899,"Mamdani, Zohran K",1,,201.9700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,34,6926,$25 FB Ad v7,9/1/2025,INTAD,Internet - Display/Banner,1262,2899,"Mamdani, Zohran K",1,,1262.2700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,34,6927,$25 FB Ad v8,9/1/2025,INTAD,Internet - Display/Banner,2637,2899,"Mamdani, Zohran K",1,,2636.7800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,38,6985,$250k Text,9/26/2025,TEXT,Text Messages,269,2899,"Mamdani, Zohran K",1,,268.6200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7018,$415k Text,10/2/2025,TEXT,Text Messages,2773,2899,"Mamdani, Zohran K",1,,2772.8200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6500,10-1 Text,6/21/2025,TEXT,Text Messages,198,2993,"Cuomo, Andrew M",1,,98.7900,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6500,10-1 Text,6/21/2025,TEXT,Text Messages,198,2899,"Mamdani, Zohran K",1,,98.7900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7021,10-4 Mailer,10/4/2025,MAIL,Mass Mailing,173579,2899,"Mamdani, Zohran K",1,,173579.2400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7069,10-8 Mailer,10/8/2025,MAIL,Mass Mailing,164551,2899,"Mamdani, Zohran K",1,,164551.4500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7176,10/14 FB Ads,10/14/2025,INTAD,Internet - Display/Banner,805,2899,"Mamdani, Zohran K",1,,804.6900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7096,10/16 Mailer v1,10/16/2025,MAIL,Mass Mailing,126164,2899,"Mamdani, Zohran K",1,,126163.8700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7097,10/16 Mailer v2,10/16/2025,MAIL,Mass Mailing,64834,2899,"Mamdani, Zohran K",1,,64834.0200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7269,10/20 FB Ads,10/20/2025,INTAD,Internet - Display/Banner,115,2899,"Mamdani, Zohran K",1,,114.9700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7270,10/21 FB Ad,10/21/2025,INTAD,Internet - Display/Banner,156,2899,"Mamdani, Zohran K",1,,156.0200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7271,10/24 FB Ads,10/24/2025,INTAD,Internet - Display/Banner,371,2899,"Mamdani, Zohran K",1,,371.1500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7272,10/24 Mailer,10/24/2025,MAIL,Mass Mailing,181828,2899,"Mamdani, Zohran K",1,,181827.7700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7280,10/25 FB Ads,10/25/2025,INTAD,Internet - Display/Banner,533,2899,"Mamdani, Zohran K",1,,532.6800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7289,10/26 FB Ads,10/26/2025,INTAD,Internet - Display/Banner,435,2899,"Mamdani, Zohran K",1,,434.8400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7321,10/27 FB Ads,10/27/2025,INTAD,Internet - Display/Banner,357,2899,"Mamdani, Zohran K",1,,357.2500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7345,10/28 FB Ads,10/28/2025,INTAD,Internet - Display/Banner,239,2899,"Mamdani, Zohran K",1,,238.8000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7341,10/28 Mailer,10/28/2025,MAIL,Mass Mailing,189145,2993,"Cuomo, Andrew M",1,,94572.5000,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7341,10/28 Mailer,10/28/2025,MAIL,Mass Mailing,189145,2899,"Mamdani, Zohran K",1,,94572.5000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7379,10/30 FB Ads,10/30/2025,INTAD,Internet - Display/Banner,478,2899,"Mamdani, Zohran K",1,,478.2100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7425,10/31 FB Ads,10/31/2025,INTAD,Internet - Display/Banner,430,2899,"Mamdani, Zohran K",1,,430.0400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7094,10/6 FB Ads,10/6/2025,INTAD,Internet - Display/Banner,770,2899,"Mamdani, Zohran K",1,,770.1700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,29,6831,100 Days Text,7/27/2025,TEXT,Text Messages,228,2899,"Mamdani, Zohran K",1,,228.0600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,43,7502,11/3 FB Ads,11/3/2025,INTAD,Internet - Display/Banner,482,2899,"Mamdani, Zohran K",1,,481.6500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,17,5243,"18,000 Donors Text Message",4/23/2025,TEXT,Text Messages,4706,2899,"Mamdani, Zohran K",1,,4705.8800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,20,5313,"18,000 Grassroots Donors Text",5/17/2025,TEXT,Text Messages,105,2899,"Mamdani, Zohran K",1,,105.1200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7445,2 Days Text,11/2/2025,TEXT,Text Messages,337,2899,"Mamdani, Zohran K",1,,337.2600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,5924,2 Thumbs Text,6/11/2025,TEXT,Text Messages,157,2993,"Cuomo, Andrew M",1,,78.4200,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,5924,2 Thumbs Text,6/11/2025,TEXT,Text Messages,157,2899,"Mamdani, Zohran K",1,,78.4200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,5876,2 Weeks Left Text,6/10/2025,TEXT,Text Messages,148,2899,"Mamdani, Zohran K",1,,147.9000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7253,2 Weeks Left Text,10/21/2025,TEXT,Text Messages,299,2899,"Mamdani, Zohran K",1,,299.2800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6501,3 Days Text,6/21/2025,TEXT,Text Messages,198,2899,"Mamdani, Zohran K",1,,197.5800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7098,3 Weeks Text,10/14/2025,TEXT,Text Messages,277,2899,"Mamdani, Zohran K",1,,276.9000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6467,4 Days Text,6/20/2025,TEXT,Text Messages,194,2899,"Mamdani, Zohran K",1,,193.6200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,36,6945,41-52 FB Ad,9/9/2025,INTAD,Internet - Display/Banner,4208,2899,"Mamdani, Zohran K",1,,4207.5900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,36,6946,41-52 FB Ad v2,9/9/2025,INTAD,Internet - Display/Banner,3596,2899,"Mamdani, Zohran K",1,,3595.5400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,22,5763,5/27-6/1 Emails,5/27/2025,EMAIL,Emails,132,2899,"Mamdani, Zohran K",1,,132.3600,Support
